id,university_id,club_category,name,topic,description,introduce,image_url,location
1376,47,RELIGION,종교분과,미확인,미확인 활동 동아리,종교분과은(는) 미확인 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1377,47,RELIGION,FM419,영화,"영화로 표현하는 지성, 여성을 위한 미디어 시각, 필름","영화로 표현하는 지성, 여성을 위한 미디어 시각, 필름소피 ISSUE 글로벌 인재를 꿈꾸는 덕성 유일 가치투자동아리 ISSUE 세상을 향한 우리들의 주파수 덕성여대 페미니즘 네트워크 FM419입니다 멋쟁이사자처럼 테크를 기반으로 아이디어를 실현하는 국내 최대 규모의 대학 연합 IT 창업 동아리입니다 덕성여대 유일 불교 정동아리 덕불입니다. 바쁜 대학생활 속에서 부처님 가르침 아래 마음의 여유를 찾고, 소중한 인연을 만들고 싶으신 분이라면 언제든지 환영입니다",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1378,47,ACADEMIC,ISSUE,영화,"새로운 시선으로 찰나의 빛을 담는 사진동아리, 한빛입니","새로운 시선으로 찰나의 빛을 담는 사진동아리, 한빛입니다 영화로 표현하는 지성, 여성을 위한 미디어 시각, 필름소피 글로벌 인재를 꿈꾸는 덕성 유일 가치투자동아리 ISSUE 세상을 향한 우리들의 주파수 덕성여대 페미니즘 네트워크 FM419입니다 멋쟁이사자처럼 테크를 기반으로 아이디어를 실현하는 국내 최대 규모의 대학 연합 IT 창업 동아리입니다",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1379,47,RELIGION,덕불,종교,세상을 향한 우리들의 주파수 덕성여대 페미니즘 네트워크,세상을 향한 우리들의 주파수 덕성여대 페미니즘 네트워크 FM419입니다 멋쟁이사자처럼 테크를 기반으로 아이디어를 실현하는 국내 최대 규모의 대학 연합 IT 창업,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1380,47,RELIGION,데레사,테니스,테크를 기반으로 아이디어를 실현하는 국내 최대 규모의 ,테크를 기반으로 아이디어를 실현하는 국내 최대 규모의 대학 연합 IT 창업 동아리입니다 덕성여대 유일 불교 정동아리 덕불입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1381,47,SPORTS,덕성검도부,무예,"실력에 상관없이 함께 즐겁게 농구하자!"" 농구를 좋아하","실력에 상관없이 함께 즐겁게 농구하자!"" 농구를 좋아하시는 분, 농구에 흥미가 생기신 분, 농구를 해보고 싶으신 분들 모두 환영합니다 Under Duk Sea 언더덕씨랑 수영할 사람~! 검도를 통해 심신을 단련하여 인격을 수양함으로써 진정한 덕성인으로 거듭나는 덕성검도부 덕성로타랙트 덕성 유일 연합봉사동아리! 가장 빠른 활동 업데이트는 덕성로타랙트 @duksung_rota 지역아동센터 아이들과 함께하는 교육봉사동아리 KUSA입니다",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1382,47,EXHIBITION_CREATION,DUKSUNG,문학,덕성여자대학교 비교과통합관리시스템,덕성여자대학교 비교과통합관리시스템,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1383,47,EXHIBITION_CREATION,운지문학회,문학,덕성여대 유일 만화&서브컬쳐 동아리 덕성의 유일한 '유,"덕성여대 유일 만화&서브컬쳐 동아리 덕성의 유일한 '유화' 동아리, 예운 구름을 지향하는 사람들, 문학의 낭만과 함께하는 덕성여자대학교 유일 순수문예창작 정동아리 운지문학회입니다 새로운 시선으로 찰나의 빛을 담는 사진동아리, 한빛입니다 영화로 표현하는 지성, 여성을 위한 미디어 시각, 필름소피 ISSUE",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1384,47,EXHIBITION_CREATION,프리뷰,문학,동아리 총정리 안녕하세요 온라인 홍보팀입니다 :) 오늘,동아리 총정리 안녕하세요 온라인 홍보팀입니다 :) 오늘은 우리 대학의 동아리를 소개해드릴려고 해요.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1385,47,ACADEMIC,학우들에게 선보이는 우리의 동아리,언론,덕성여대신문,덕성여대신문,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1386,47,ACADEMIC,학술분과,미확인,미확인 활동 동아리,학술분과은(는) 미확인 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1387,48,PERFORMANCE,AJAX,공연,힙합&소울음악 동아리 since 1999 동아리실 학생,힙합&소울음악 동아리 since 1999 동아리실 학생회관 3층 공식 사운드클라우드 공식 동국대학교 유일의 흑인음악 동아리다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1388,48,PERFORMANCE,Fearless Dawn,공연,"피어리스던 창립된 락, 메탈 밴드 동아리. '피어리스 ","피어리스던 창립된 락, 메탈 밴드 동아리. '피어리스 던'이라고 읽는다 정통 락, 헤비메탈은 물론이고 J-ROCK, 인디 밴드 음악도 다룬다",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1389,48,PERFORMANCE,HOLA,공연,공연 활동 동아리,HOLA은(는) 공연 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1390,48,PERFORMANCE,LOTUS,공연,마술/타로 동아리,마술/타로 동아리,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1391,48,PERFORMANCE,ODC,공연,스트릿댄스 동아리,스트릿댄스 동아리,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1392,48,PERFORMANCE,OPUS,공연,동국대학교의 유일무이한 오케스트라 중앙동아리 2002년,동국대학교의 유일무이한 오케스트라 중앙동아리 2002년에 창단되어 20년 이상의 역사를 이어오고 있는 동아리이다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1393,48,SPORTS,국대유도 (유도),탁구,@dgu_actus RUBBER (탁구 동아리 @don,@dgu_actus RUBBER (탁구 동아리 @dongguk_rubber 국대유도 (유도 동아리 기초부터 실전까지 체계적인 유도 수련과 대회·교류전을 통해 함께 성장하는,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1394,48,PERFORMANCE,극예술연구회,공연,"1974년 설립된 연극 공연 단체로서, 50년이 넘는 ","1974년 설립된 연극 공연 단체로서, 50년이 넘는 역사를 가지고 있는 교내 유일의 중앙 연극 동아리",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1395,48,SPORTS,다락 (국악),공연,@dgu_judo DG Bridge (브릿지 동아리 브,"@dgu_judo DG Bridge (브릿지 동아리 브리지 국가대표 양성을 목표로 대회 준비와 팀워크 중심의 두뇌 스포츠를 즐기는 동아리이다 @dg_bridge 다락 (국악 동아리 다락은 국악으로 함께 즐거움을 나누는 것을 목표로 하는 국악 중앙동아리로, 국악기를 배우고 정기적으로 국악 공연을 개최합니다. 지속적인 예술인들과의 교류를 통해, 다양한 국악 공연 관람 기회 또한 주어집니다 @dongguk_darock 연구분과 동아리 목록",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1396,48,PERFORMANCE,목멱성,공연,밴드 동아리. 과거 공대 소모임이었지만 2021년 중앙,밴드 동아리. 과거 공대 소모임이었지만 2021년 중앙동아리로 승격됐다,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1397,48,PERFORMANCE,뭉게구름,공연,1991년에 자작곡 동아리로 창설된 밴드 동아리.,1991년에 자작곡 동아리로 창설된 밴드 동아리.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1398,48,PERFORMANCE,아리랑,공연,"1985년에 중앙노래패로 창립되었으며, 현재는 밴드 동","1985년에 중앙노래패로 창립되었으며, 현재는 밴드 동아리로 활동하고 있다",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1399,48,PERFORMANCE,음샘,공연,1988년 산업공학과(현 산업시스템 공학과) 소모임으로,1988년 산업공학과(현 산업시스템 공학과) 소모임으로 시작하여 공대 소모임을 거쳐 2017년 중앙 동아리로 승격하였다 이름의 유래는 솟는 곳.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1400,48,PERFORMANCE,잼잼,공연,뮤지컬 동아리,뮤지컬 동아리,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1401,48,PERFORMANCE,현여울,공연,"기타 동아리 학기 중에는 평일 저녁에 레슨을 진행하여,","기타 동아리 학기 중에는 평일 저녁에 레슨을 진행하여, 신입생들을 비롯한 회원들에게 클래식 기타를 가르쳐 주고 있다 연 2회의 연주회를 진행한다.",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1402,48,PERFORMANCE,AJAX (힙합),음악,@_fearless.dawn 현여울 (클래식기타 동아리,@_fearless.dawn 현여울 (클래식기타 동아리 동국대 클래식기타 동아리이다 @hyunyeoul_classicalguitar AJAX (힙합 동아리 동국대 하나뿐인 힙합 동아리이다 @ajax_dgu LOTUS (마술&타로 동아리 동국대 유일 마술&타로 동아리이다 @lotus_dgu_official ODC (스트릿댄스 동아리 동국대 유일무이 스트릿댄스 동아리이다,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1403,48,PERFORMANCE,LOTUS (마술&타로),음악,@hyunyeoul_classicalguitar AJA,@hyunyeoul_classicalguitar AJAX (힙합 동아리 동국대 하나뿐인 힙합 동아리이다 @ajax_dgu LOTUS (마술&타로 동아리 동국대 유일 마술&타로 동아리이다 @lotus_dgu_official ODC (스트릿댄스 동아리 동국대 유일무이 스트릿댄스 동아리이다 @odc_streetdance OPUS (관현악단 오케스트라 동아리 동국대의 유일무이한 관현악단 오케스트라이다,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1404,48,PERFORMANCE,ODC (스트릿댄스 동아리),댄스,댄스 활동 동아리,ODC (스트릿댄스 동아리)은(는) 댄스 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1405,48,PERFORMANCE,ODC (스트릿댄스),댄스,@ajax_dgu LOTUS (마술&타로 동아리 동국대,@ajax_dgu LOTUS (마술&타로 동아리 동국대 유일 마술&타로 동아리이다 @lotus_dgu_official ODC (스트릿댄스 동아리 동국대 유일무이 스트릿댄스 동아리이다 @odc_streetdance OPUS (관현악단 오케스트라 동아리 동국대의 유일무이한 관현악단 오케스트라이다 @opus_dgu 두둠칫 (K-POP 커버댄스 동아리 동국대의 유일한 K-POP 커버댄스 동아리이다,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1406,48,PERFORMANCE,두둠칫 (K-POP 커버댄스 동아리),댄스,댄스 활동 동아리,두둠칫 (K-POP 커버댄스 동아리)은(는) 댄스 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1407,48,SOCIAL_SERVICE,두둠칫 (K-POP 커버댄스),댄스,@odc_streetdance OPUS (관현악단 오케,@odc_streetdance OPUS (관현악단 오케스트라 동아리 동국대의 유일무이한 관현악단 오케스트라이다 @opus_dgu 두둠칫 (K-POP 커버댄스 동아리 동국대의 유일한 K-POP 커버댄스 동아리이다 @_do_doom_chit 묘목성 (음악 콘텐츠 동아리 동국대 음악콘텐츠 동아리이다 @dgu_myeokseong 봉사분과 동아리 목록,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1408,48,SPORTS,디파트 (러닝),밴드/음악,@dongguk_nirvana 동배꽃 (배구 동아리 @,"@dongguk_nirvana 동배꽃 (배구 동아리 @dgu.dongbaeggot 디파트 (러닝 동아리 모든 수준의 러너가 참여할 수 있는 러닝 동아리로,",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
1409,48,SPORTS,디프 (패션디자인),밴드/음악,@dgu.dongbaeggot 디파트 (러닝 동아리 모,"@dgu.dongbaeggot 디파트 (러닝 동아리 모든 수준의 러너가 참여할 수 있는 러닝 동아리로,",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
